Date,Portfolio Value,Peak Value,Drawdown %,Stock,Quantity,Entry Price,Daily Close,Position Value,Stock Drawdown %
2025-03-23,1604894.59,1604894.59,0.0,VBL,56.0,543.55,531.1,29741.6,4.86
2025-03-23,1604894.59,1604894.59,0.0,CHAMBLFERT,51.0,589.95,619.5,31594.5,1.76
2025-03-23,1604894.59,1604894.59,0.0,HAL,9.0,3723.05,4129.8,37168.2,-2.58
2025-03-23,1604894.59,1604894.59,0.0,HDFCAMC,8.0,3968.7,4100.45,32803.6,5.96
2025-03-23,1604894.59,1604894.59,0.0,LTF,205.0,146.6,158.57,32506.85,-1.34
2025-03-23,1604894.59,1604894.59,0.0,ADANIENT,13.0,2327.2,2368.7,30793.1,4.92
2025-03-23,1604894.59,1604894.59,0.0,LT,9.0,3379.0,3481.85,31336.65,9.61
2025-03-24,1590031.6,1604894.59,0.93,NAVINFLUOR,8.0,4121.1,4206.45,33651.6,6.61
2025-03-24,1590031.6,1604894.59,0.93,NTPC,91.0,332.35,366.95,33392.45,0.89
2025-03-24,1590031.6,1604894.59,0.93,CHOLAFIN,21.0,1458.75,1529.05,32110.05,4.98
2025-03-24,1590031.6,1604894.59,0.93,HINDALCO,44.0,681.95,693.45,30511.8,17.62
2025-03-24,1590031.6,1604894.59,0.93,INDIGO,7.0,4765.0,5006.7,35046.9,2.88
2025-03-24,1590031.6,1604894.59,0.93,JINDALSTEL,33.0,915.65,908.8,29990.4,14.06
2025-03-24,1590031.6,1604894.59,0.93,JSWSTEEL,30.0,1011.75,1061.7,31851.0,8.05
2025-03-24,1590031.6,1604894.59,0.93,TATASTEEL,200.0,150.36,156.73,31346.0,15.42
2025-03-24,1590031.6,1604894.59,0.93,BERGEPAINT,60.0,507.0,501.0,30060.0,4.81
2025-03-24,1590031.6,1604894.59,0.93,COALINDIA,78.0,385.4,398.3,31067.4,2.8
2025-03-24,1590031.6,1604894.59,0.93,SRF,11.0,2918.9,2945.65,32402.15,6.98
2025-03-24,1590031.6,1604894.59,0.93,JSL,46.0,654.85,588.15,27054.9,21.72
2025-03-24,1590031.6,1604894.59,0.93,ADANIENSOL,39.0,778.25,816.55,31845.45,2.21
2025-03-24,1590031.6,1604894.59,0.93,SHRIRAMFIN,48.0,637.8,678.35,32560.8,3.73
2025-03-24,1590031.6,1604894.59,0.93,KOTAKBANK,16.0,1995.1,2170.0,34720.0,0.5
2025-03-24,1590031.6,1604894.59,0.93,VOLTAS,21.0,1444.4,1422.05,29863.05,14.89
2025-03-24,1590031.6,1604894.59,0.93,DMART,8.0,3860.05,3998.8,31990.4,0.9
2025-03-24,1590031.6,1604894.59,0.93,COROMANDEL,17.0,1865.8,1978.6,33636.2,-5.19
2025-03-24,1590031.6,1604894.59,0.93,ICICIBANK,24.0,1266.45,1343.7,32248.8,-1.67
2025-03-24,1590031.6,1604894.59,0.93,MUTHOOTFIN,14.0,2297.9,2345.45,32836.3,12.22
2025-03-24,1590031.6,1604894.59,0.93,JSWENERGY,57.0,528.65,555.35,31654.95,12.12
2025-03-24,1590031.6,1604894.59,0.93,VEDL,66.0,454.65,461.8,30478.8,18.5
2025-03-24,1590031.6,1604894.59,0.93,CIPLA,20.0,1507.75,1511.2,30224.0,8.16
2025-03-24,1590031.6,1604894.59,0.93,SUNPHARMA,18.0,1731.55,1764.75,31765.5,4.58
2025-03-24,1590031.6,1604894.59,0.93,AXISBANK,29.0,1042.0,1118.55,32437.95,-0.57
2025-03-24,1590031.6,1604894.59,0.93,BEL,107.0,282.77,300.03,32103.21,3.77
2025-03-24,1590031.6,1604894.59,0.93,INDHOTEL,39.0,784.8,828.55,32313.45,4.19
2025-03-24,1590031.6,1604894.59,0.93,POONAWALLA,98.0,306.45,346.55,33961.9,-3.83
2025-03-24,1590031.6,1604894.59,0.93,CROMPTON,84.0,360.35,358.8,30139.2,8.76
2025-03-24,1590031.6,1604894.59,0.93,HDFCLIFE,47.0,648.45,673.1,31635.7,-2.7
2025-03-24,1590031.6,1604894.59,0.93,MANAPPURAM,141.0,212.9,236.98,33414.18,-2.16
2025-03-24,1590031.6,1604894.59,0.93,TATACOMM,20.0,1564.15,1578.25,31565.0,1.07
2025-03-24,1590031.6,1604894.59,0.93,TATAPOWER,82.0,368.1,377.1,30922.2,3.6
2025-03-24,1590031.6,1604894.59,0.93,ABCAPITAL,178.0,168.84,181.55,32315.9,-4.7
2025-03-24,1590031.6,1604894.59,0.93,CAMS,9.0,3736.0,3657.75,32919.75,5.54
2025-03-24,1590031.6,1604894.59,0.93,CANFINHOME,47.0,650.85,680.1,31964.7,0.54
2025-03-24,1590031.6,1604894.59,0.93,CESC,204.0,147.3,150.99,30801.96,0.33
2025-03-24,1590031.6,1604894.59,0.93,CGPOWER,47.0,649.25,626.9,29464.3,16.75
2025-03-24,1590031.6,1604894.59,0.93,GLENMARK,21.0,1468.15,1480.75,31095.75,8.57
2025-03-24,1590031.6,1604894.59,0.93,HDFCBANK,18.0,1749.2,1821.45,32786.1,-0.49
2025-03-24,1590031.6,1604894.59,0.93,MAXHEALTH,28.0,1083.45,1172.75,32837.0,1.48
2025-03-24,1590031.6,1604894.59,0.93,MFSL,28.0,1105.0,1138.45,31876.6,-1.14
2025-03-24,1590031.6,1604894.59,0.93,UPL,47.0,645.95,653.0,30691.0,4.91
2025-03-24,1590031.6,1604894.59,0.93,VBL,56.0,543.55,517.15,28960.4,4.86
2025-03-24,1590031.6,1604894.59,0.93,CHAMBLFERT,51.0,589.95,614.35,31331.85,1.76
2025-03-24,1590031.6,1604894.59,0.93,HAL,9.0,3723.05,4012.45,36112.05,-2.58
2025-03-24,1590031.6,1604894.59,0.93,HDFCAMC,8.0,3968.7,4112.3,32898.4,5.96
2025-03-24,1590031.6,1604894.59,0.93,LTF,205.0,146.6,155.04,31783.2,-1.34
2025-03-24,1590031.6,1604894.59,0.93,ADANIENT,13.0,2327.2,2320.35,30164.55,4.92
2025-03-24,1590031.6,1604894.59,0.93,LT,9.0,3379.0,3469.6,31226.4,9.61
2025-03-25,1580560.8,1604894.59,1.52,NAVINFLUOR,8.0,4121.1,4196.2,33569.6,6.61
2025-03-25,1580560.8,1604894.59,1.52,NTPC,91.0,332.35,354.65,32273.15,0.89
2025-03-25,1580560.8,1604894.59,1.52,CHOLAFIN,21.0,1458.75,1522.25,31967.25,4.98
2025-03-25,1580560.8,1604894.59,1.52,HINDALCO,44.0,681.95,691.3,30417.2,17.62
2025-03-25,1580560.8,1604894.59,1.52,INDIGO,7.0,4765.0,5025.15,35176.05,2.88
2025-03-25,1580560.8,1604894.59,1.52,JINDALSTEL,33.0,915.65,899.85,29695.05,14.06
2025-03-25,1580560.8,1604894.59,1.52,JSWSTEEL,30.0,1011.75,1056.45,31693.5,8.05
2025-03-25,1580560.8,1604894.59,1.52,TATASTEEL,200.0,150.36,155.81,31162.0,15.42
2025-03-25,1580560.8,1604894.59,1.52,BERGEPAINT,60.0,507.0,501.45,30087.0,4.81
2025-03-25,1580560.8,1604894.59,1.52,COALINDIA,78.0,385.4,394.8,30794.4,2.8
2025-03-25,1580560.8,1604894.59,1.52,SRF,11.0,2918.9,2893.9,31832.9,6.98
2025-03-25,1580560.8,1604894.59,1.52,JSL,46.0,654.85,595.15,27376.9,21.72
2025-03-25,1580560.8,1604894.59,1.52,ADANIENSOL,39.0,778.25,803.0,31317.0,2.21
2025-03-25,1580560.8,1604894.59,1.52,SHRIRAMFIN,48.0,637.8,672.0,32256.0,3.73
2025-03-25,1580560.8,1604894.59,1.52,KOTAKBANK,16.0,1995.1,2144.9,34318.4,0.5
2025-03-25,1580560.8,1604894.59,1.52,VOLTAS,21.0,1444.4,1428.65,30001.65,14.89
2025-03-25,1580560.8,1604894.59,1.52,DMART,8.0,3860.05,3945.7,31565.6,0.9
2025-03-25,1580560.8,1604894.59,1.52,COROMANDEL,17.0,1865.8,1979.55,33652.35,-5.19
2025-03-25,1580560.8,1604894.59,1.52,ICICIBANK,24.0,1266.45,1335.9,32061.6,-1.67
2025-03-25,1580560.8,1604894.59,1.52,MUTHOOTFIN,14.0,2297.9,2313.55,32389.7,12.22
2025-03-25,1580560.8,1604894.59,1.52,JSWENERGY,57.0,528.65,553.05,31523.85,12.12
2025-03-25,1580560.8,1604894.59,1.52,VEDL,66.0,454.65,464.15,30633.9,18.5
2025-03-25,1580560.8,1604894.59,1.52,CIPLA,20.0,1507.75,1476.2,29524.0,8.16
2025-03-25,1580560.8,1604894.59,1.52,SUNPHARMA,18.0,1731.55,1758.95,31661.1,4.58
2025-03-25,1580560.8,1604894.59,1.52,AXISBANK,29.0,1042.0,1096.25,31791.25,-0.57
2025-03-25,1580560.8,1604894.59,1.52,BEL,107.0,282.77,299.54,32050.78,3.77
2025-03-25,1580560.8,1604894.59,1.52,INDHOTEL,39.0,784.8,808.2,31519.8,4.19
2025-03-25,1580560.8,1604894.59,1.52,POONAWALLA,98.0,306.45,342.25,33540.5,-3.83
2025-03-25,1580560.8,1604894.59,1.52,CROMPTON,84.0,360.35,360.1,30248.4,8.76
2025-03-25,1580560.8,1604894.59,1.52,HDFCLIFE,47.0,648.45,668.4,31414.8,-2.7
2025-03-25,1580560.8,1604894.59,1.52,MANAPPURAM,141.0,212.9,232.22,32743.02,-2.16
2025-03-25,1580560.8,1604894.59,1.52,TATACOMM,20.0,1564.15,1604.95,32099.0,1.07
2025-03-25,1580560.8,1604894.59,1.52,TATAPOWER,82.0,368.1,376.0,30832.0,3.6
2025-03-25,1580560.8,1604894.59,1.52,ABCAPITAL,178.0,168.84,181.43,32294.54,-4.7
2025-03-25,1580560.8,1604894.59,1.52,CAMS,9.0,3736.0,3684.55,33160.95,5.54
2025-03-25,1580560.8,1604894.59,1.52,CANFINHOME,47.0,650.85,670.65,31520.55,0.54
2025-03-25,1580560.8,1604894.59,1.52,CESC,204.0,147.3,150.39,30679.56,0.33
2025-03-25,1580560.8,1604894.59,1.52,CGPOWER,47.0,649.25,635.8,29882.6,16.75
2025-03-25,1580560.8,1604894.59,1.52,GLENMARK,21.0,1468.15,1461.8,30697.8,8.57
2025-03-25,1580560.8,1604894.59,1.52,HDFCBANK,18.0,1749.2,1806.55,32517.9,-0.49
2025-03-25,1580560.8,1604894.59,1.52,MAXHEALTH,28.0,1083.45,1122.55,31431.4,1.48
2025-03-25,1580560.8,1604894.59,1.52,MFSL,28.0,1105.0,1117.6,31292.8,-1.14
2025-03-25,1580560.8,1604894.59,1.52,UPL,47.0,645.95,652.4,30662.8,4.91
2025-03-25,1580560.8,1604894.59,1.52,VBL,56.0,543.55,527.9,29562.4,4.86
2025-03-25,1580560.8,1604894.59,1.52,CHAMBLFERT,51.0,589.95,618.05,31520.55,1.76
2025-03-25,1580560.8,1604894.59,1.52,HAL,9.0,3723.05,4128.3,37154.7,-2.58
2025-03-25,1580560.8,1604894.59,1.52,HDFCAMC,8.0,3968.7,4071.35,32570.8,5.96
2025-03-25,1580560.8,1604894.59,1.52,LTF,205.0,146.6,152.95,31354.75,-1.34
2025-03-25,1580560.8,1604894.59,1.52,ADANIENT,13.0,2327.2,2312.6,30063.8,4.92
2025-03-25,1580560.8,1604894.59,1.52,LT,9.0,3379.0,3444.8,31003.2,9.61
2025-03-26,1592929.83,1604894.59,0.75,NAVINFLUOR,8.0,4121.1,4215.2,33721.6,6.61
2025-03-26,1592929.83,1604894.59,0.75,NTPC,91.0,332.35,360.65,32819.15,0.89
2025-03-26,1592929.83,1604894.59,0.75,CHOLAFIN,21.0,1458.75,1531.7,32165.7,4.98
2025-03-26,1592929.83,1604894.59,0.75,HINDALCO,44.0,681.95,693.35,30507.4,17.62
2025-03-26,1592929.83,1604894.59,0.75,INDIGO,7.0,4765.0,5127.8,35894.6,2.88
2025-03-26,1592929.83,1604894.59,0.75,JINDALSTEL,33.0,915.65,916.05,30229.65,14.06
2025-03-26,1592929.83,1604894.59,0.75,JSWSTEEL,30.0,1011.75,1059.75,31792.5,8.05
2025-03-26,1592929.83,1604894.59,0.75,TATASTEEL,200.0,150.36,155.42,31084.0,15.42
2025-03-26,1592929.83,1604894.59,0.75,BERGEPAINT,60.0,507.0,501.75,30105.0,4.81
2025-03-26,1592929.83,1604894.59,0.75,COALINDIA,78.0,385.4,396.85,30954.3,2.8
2025-03-26,1592929.83,1604894.59,0.75,SRF,11.0,2918.9,2946.45,32410.95,6.98
2025-03-26,1592929.83,1604894.59,0.75,JSL,46.0,654.85,581.95,26769.7,21.72
2025-03-26,1592929.83,1604894.59,0.75,ADANIENSOL,39.0,778.25,872.85,34041.15,2.21
2025-03-26,1592929.83,1604894.59,0.75,SHRIRAMFIN,48.0,637.8,678.5,32568.0,3.73
2025-03-26,1592929.83,1604894.59,0.75,KOTAKBANK,16.0,1995.1,2128.65,34058.4,0.5
2025-03-26,1592929.83,1604894.59,0.75,VOLTAS,21.0,1444.4,1423.4,29891.4,14.89
2025-03-26,1592929.83,1604894.59,0.75,DMART,8.0,3860.05,4065.0,32520.0,0.9
2025-03-26,1592929.83,1604894.59,0.75,COROMANDEL,17.0,1865.8,1970.45,33497.65,-5.19
2025-03-26,1592929.83,1604894.59,0.75,ICICIBANK,24.0,1266.45,1336.65,32079.6,-1.67
2025-03-26,1592929.83,1604894.59,0.75,MUTHOOTFIN,14.0,2297.9,2337.9,32730.6,12.22
2025-03-26,1592929.83,1604894.59,0.75,JSWENERGY,57.0,528.65,548.35,31255.95,12.12
2025-03-26,1592929.83,1604894.59,0.75,VEDL,66.0,454.65,472.35,31175.1,18.5
2025-03-26,1592929.83,1604894.59,0.75,CIPLA,20.0,1507.75,1482.9,29658.0,8.16
2025-03-26,1592929.83,1604894.59,0.75,SUNPHARMA,18.0,1731.55,1731.45,31166.1,4.58
2025-03-26,1592929.83,1604894.59,0.75,AXISBANK,29.0,1042.0,1098.35,31852.15,-0.57
2025-03-26,1592929.83,1604894.59,0.75,BEL,107.0,282.77,300.65,32169.55,3.77
2025-03-26,1592929.83,1604894.59,0.75,INDHOTEL,39.0,784.8,790.55,30831.45,4.19
2025-03-26,1592929.83,1604894.59,0.75,POONAWALLA,98.0,306.45,338.6,33182.8,-3.83
2025-03-26,1592929.83,1604894.59,0.75,CROMPTON,84.0,360.35,354.75,29799.0,8.76
2025-03-26,1592929.83,1604894.59,0.75,HDFCLIFE,47.0,648.45,681.9,32049.3,-2.7
2025-03-26,1592929.83,1604894.59,0.75,MANAPPURAM,141.0,212.9,232.83,32829.03,-2.16
2025-03-26,1592929.83,1604894.59,0.75,TATACOMM,20.0,1564.15,1594.55,31891.0,1.07
2025-03-26,1592929.83,1604894.59,0.75,TATAPOWER,82.0,368.1,383.4,31438.8,3.6
2025-03-26,1592929.83,1604894.59,0.75,ABCAPITAL,178.0,168.84,185.21,32967.38,-4.7
2025-03-26,1592929.83,1604894.59,0.75,CAMS,9.0,3736.0,3687.9,33191.1,5.54
2025-03-26,1592929.83,1604894.59,0.75,CANFINHOME,47.0,650.85,666.9,31344.3,0.54
2025-03-26,1592929.83,1604894.59,0.75,CESC,204.0,147.3,152.88,31187.52,0.33
2025-03-26,1592929.83,1604894.59,0.75,CGPOWER,47.0,649.25,637.15,29946.05,16.75
2025-03-26,1592929.83,1604894.59,0.75,GLENMARK,21.0,1468.15,1519.85,31916.85,8.57
2025-03-26,1592929.83,1604894.59,0.75,HDFCBANK,18.0,1749.2,1825.35,32856.3,-0.49
2025-03-26,1592929.83,1604894.59,0.75,MAXHEALTH,28.0,1083.45,1129.4,31623.2,1.48
2025-03-26,1592929.83,1604894.59,0.75,MFSL,28.0,1105.0,1147.3,32124.4,-1.14
2025-03-26,1592929.83,1604894.59,0.75,UPL,47.0,645.95,656.4,30850.8,4.91
2025-03-26,1592929.83,1604894.59,0.75,VBL,56.0,543.55,536.3,30032.8,4.86
2025-03-26,1592929.83,1604894.59,0.75,CHAMBLFERT,51.0,589.95,619.35,31586.85,1.76
2025-03-26,1592929.83,1604894.59,0.75,HAL,9.0,3723.05,4160.95,37448.55,-2.58
2025-03-26,1592929.83,1604894.59,0.75,HDFCAMC,8.0,3968.7,4073.3,32586.4,5.96
2025-03-26,1592929.83,1604894.59,0.75,LTF,205.0,146.6,155.56,31889.8,-1.34
2025-03-26,1592929.83,1604894.59,0.75,ADANIENT,13.0,2327.2,2363.35,30723.55,4.92
2025-03-26,1592929.83,1604894.59,0.75,LT,9.0,3379.0,3501.6,31514.4,9.61
2025-03-27,1589746.54,1604894.59,0.94,NAVINFLUOR,8.0,4121.1,4210.85,33686.8,6.61
2025-03-27,1589746.54,1604894.59,0.94,NTPC,91.0,332.35,357.6,32541.6,0.89
2025-03-27,1589746.54,1604894.59,0.94,CHOLAFIN,21.0,1458.75,1519.95,31918.95,4.98
2025-03-27,1589746.54,1604894.59,0.94,HINDALCO,44.0,681.95,682.45,30027.8,17.62
2025-03-27,1589746.54,1604894.59,0.94,INDIGO,7.0,4765.0,5115.35,35807.45,2.88
2025-03-27,1589746.54,1604894.59,0.94,JINDALSTEL,33.0,915.65,912.3,30105.9,14.06
2025-03-27,1589746.54,1604894.59,0.94,JSWSTEEL,30.0,1011.75,1063.2,31896.0,8.05
2025-03-27,1589746.54,1604894.59,0.94,TATASTEEL,200.0,150.36,154.24,30848.0,15.42
2025-03-27,1589746.54,1604894.59,0.94,BERGEPAINT,60.0,507.0,500.2,30012.0,4.81
2025-03-27,1589746.54,1604894.59,0.94,COALINDIA,78.0,385.4,398.2,31059.6,2.8
2025-03-27,1589746.54,1604894.59,0.94,SRF,11.0,2918.9,2939.15,32330.65,6.98
2025-03-27,1589746.54,1604894.59,0.94,JSL,46.0,654.85,581.6,26753.6,21.72
2025-03-27,1589746.54,1604894.59,0.94,ADANIENSOL,39.0,778.25,872.0,34008.0,2.21
2025-03-27,1589746.54,1604894.59,0.94,SHRIRAMFIN,48.0,637.8,656.0,31488.0,3.73
2025-03-27,1589746.54,1604894.59,0.94,KOTAKBANK,16.0,1995.1,2171.2,34739.2,0.5
2025-03-27,1589746.54,1604894.59,0.94,VOLTAS,21.0,1444.4,1458.7,30632.7,14.89
2025-03-27,1589746.54,1604894.59,0.94,DMART,8.0,3860.05,4083.2,32665.6,0.9
2025-03-27,1589746.54,1604894.59,0.94,COROMANDEL,17.0,1865.8,1982.1,33695.7,-5.19
2025-03-27,1589746.54,1604894.59,0.94,ICICIBANK,24.0,1266.45,1348.35,32360.4,-1.67
2025-03-27,1589746.54,1604894.59,0.94,MUTHOOTFIN,14.0,2297.9,2382.9,33360.6,12.22
2025-03-27,1589746.54,1604894.59,0.94,JSWENERGY,57.0,528.65,537.9,30660.3,12.12
2025-03-27,1589746.54,1604894.59,0.94,VEDL,66.0,454.65,463.4,30584.4,18.5
2025-03-27,1589746.54,1604894.59,0.94,CIPLA,20.0,1507.75,1442.2,28844.0,8.16
2025-03-27,1589746.54,1604894.59,0.94,SUNPHARMA,18.0,1731.55,1734.7,31224.6,4.58
2025-03-27,1589746.54,1604894.59,0.94,AXISBANK,29.0,1042.0,1102.0,31958.0,-0.57
2025-03-27,1589746.54,1604894.59,0.94,BEL,107.0,282.77,301.32,32241.24,3.77
2025-03-27,1589746.54,1604894.59,0.94,INDHOTEL,39.0,784.8,787.55,30714.45,4.19
2025-03-27,1589746.54,1604894.59,0.94,POONAWALLA,98.0,306.45,350.45,34344.1,-3.83
2025-03-27,1589746.54,1604894.59,0.94,CROMPTON,84.0,360.35,353.95,29731.8,8.76
2025-03-27,1589746.54,1604894.59,0.94,HDFCLIFE,47.0,648.45,685.7,32227.9,-2.7
2025-03-27,1589746.54,1604894.59,0.94,MANAPPURAM,141.0,212.9,232.75,32817.75,-2.16
2025-03-27,1589746.54,1604894.59,0.94,TATACOMM,20.0,1564.15,1578.2,31564.0,1.07
2025-03-27,1589746.54,1604894.59,0.94,TATAPOWER,82.0,368.1,375.4,30782.8,3.6
2025-03-27,1589746.54,1604894.59,0.94,ABCAPITAL,178.0,168.84,185.07,32942.46,-4.7
2025-03-27,1589746.54,1604894.59,0.94,CAMS,9.0,3736.0,3723.35,33510.15,5.54
2025-03-27,1589746.54,1604894.59,0.94,CANFINHOME,47.0,650.85,669.45,31464.15,0.54
2025-03-27,1589746.54,1604894.59,0.94,CESC,204.0,147.3,153.86,31387.44,0.33
2025-03-27,1589746.54,1604894.59,0.94,CGPOWER,47.0,649.25,638.5,30009.5,16.75
2025-03-27,1589746.54,1604894.59,0.94,GLENMARK,21.0,1468.15,1541.05,32362.05,8.57
2025-03-27,1589746.54,1604894.59,0.94,HDFCBANK,18.0,1749.2,1828.2,32907.6,-0.49
2025-03-27,1589746.54,1604894.59,0.94,MAXHEALTH,28.0,1083.45,1096.95,30714.6,1.48
2025-03-27,1589746.54,1604894.59,0.94,MFSL,28.0,1105.0,1147.7,32135.6,-1.14
2025-03-27,1589746.54,1604894.59,0.94,UPL,47.0,645.95,636.25,29903.75,4.91
2025-03-27,1589746.54,1604894.59,0.94,VBL,56.0,543.55,539.65,30220.4,4.86
2025-03-27,1589746.54,1604894.59,0.94,CHAMBLFERT,51.0,589.95,625.5,31900.5,1.76
2025-03-27,1589746.54,1604894.59,0.94,HAL,9.0,3723.05,4177.45,37597.05,-2.58
2025-03-27,1589746.54,1604894.59,0.94,HDFCAMC,8.0,3968.7,4013.9,32111.2,5.96
2025-03-27,1589746.54,1604894.59,0.94,LTF,205.0,146.6,153.22,31410.1,-1.34
2025-03-27,1589746.54,1604894.59,0.94,ADANIENT,13.0,2327.2,2315.8,30105.4,4.92
2025-03-27,1589746.54,1604894.59,0.94,LT,9.0,3379.0,3492.3,31430.7,9.61
2025-03-31,1571235.89,1604894.59,2.1,NAVINFLUOR,8.0,4121.1,4198.25,33586.0,6.61
2025-03-31,1571235.89,1604894.59,2.1,NTPC,91.0,332.35,352.15,32045.65,0.89
2025-03-31,1571235.89,1604894.59,2.1,CHOLAFIN,21.0,1458.75,1468.25,30833.25,4.98
2025-03-31,1571235.89,1604894.59,2.1,HINDALCO,44.0,681.95,663.75,29205.0,17.62
2025-03-31,1571235.89,1604894.59,2.1,INDIGO,7.0,4765.0,5028.0,35196.0,2.88
2025-03-31,1571235.89,1604894.59,2.1,JINDALSTEL,33.0,915.65,901.5,29749.5,14.06
2025-03-31,1571235.89,1604894.59,2.1,JSWSTEEL,30.0,1011.75,1056.25,31687.5,8.05
2025-03-31,1571235.89,1604894.59,2.1,TATASTEEL,200.0,150.36,153.12,30624.0,15.42
2025-03-31,1571235.89,1604894.59,2.1,BERGEPAINT,60.0,507.0,493.5,29610.0,4.81
2025-03-31,1571235.89,1604894.59,2.1,COALINDIA,78.0,385.4,397.65,31016.7,2.8
2025-03-31,1571235.89,1604894.59,2.1,SRF,11.0,2918.9,2879.5,31674.5,6.98
2025-03-31,1571235.89,1604894.59,2.1,JSL,46.0,654.85,576.55,26521.3,21.72
2025-03-31,1571235.89,1604894.59,2.1,ADANIENSOL,39.0,778.25,866.35,33787.65,2.21
2025-03-31,1571235.89,1604894.59,2.1,SHRIRAMFIN,48.0,637.8,637.45,30597.6,3.73
2025-03-31,1571235.89,1604894.59,2.1,KOTAKBANK,16.0,1995.1,2145.9,34334.4,0.5
2025-03-31,1571235.89,1604894.59,2.1,VOLTAS,21.0,1444.4,1352.05,28393.05,14.89
2025-03-31,1571235.89,1604894.59,2.1,DMART,8.0,3860.05,4003.6,32028.8,0.9
2025-03-31,1571235.89,1604894.59,2.1,COROMANDEL,17.0,1865.8,2049.05,34833.85,-5.19
2025-03-31,1571235.89,1604894.59,2.1,ICICIBANK,24.0,1266.45,1318.45,31642.8,-1.67
2025-03-31,1571235.89,1604894.59,2.1,MUTHOOTFIN,14.0,2297.9,2338.8,32743.2,12.22
2025-03-31,1571235.89,1604894.59,2.1,JSWENERGY,57.0,528.65,522.5,29782.5,12.12
2025-03-31,1571235.89,1604894.59,2.1,VEDL,66.0,454.65,457.4,30188.4,18.5
2025-03-31,1571235.89,1604894.59,2.1,CIPLA,20.0,1507.75,1444.25,28885.0,8.16
2025-03-31,1571235.89,1604894.59,2.1,SUNPHARMA,18.0,1731.55,1698.35,30570.3,4.58
2025-03-31,1571235.89,1604894.59,2.1,AXISBANK,29.0,1042.0,1085.6,31482.4,-0.57
2025-03-31,1571235.89,1604894.59,2.1,BEL,107.0,282.77,292.0,31244.0,3.77
2025-03-31,1571235.89,1604894.59,2.1,INDHOTEL,39.0,784.8,805.75,31424.25,4.19
2025-03-31,1571235.89,1604894.59,2.1,POONAWALLA,98.0,306.45,349.4,34241.2,-3.83
2025-03-31,1571235.89,1604894.59,2.1,CROMPTON,84.0,360.35,345.6,29030.4,8.76
2025-03-31,1571235.89,1604894.59,2.1,HDFCLIFE,47.0,648.45,692.9,32566.3,-2.7
2025-03-31,1571235.89,1604894.59,2.1,MANAPPURAM,141.0,212.9,232.13,32730.33,-2.16
2025-03-31,1571235.89,1604894.59,2.1,TATACOMM,20.0,1564.15,1579.65,31593.0,1.07
2025-03-31,1571235.89,1604894.59,2.1,TATAPOWER,82.0,368.1,374.75,30729.5,3.6
2025-03-31,1571235.89,1604894.59,2.1,ABCAPITAL,178.0,168.84,184.03,32757.34,-4.7
2025-03-31,1571235.89,1604894.59,2.1,CAMS,9.0,3736.0,3671.25,33041.25,5.54
2025-03-31,1571235.89,1604894.59,2.1,CANFINHOME,47.0,650.85,663.35,31177.45,0.54
2025-03-31,1571235.89,1604894.59,2.1,CESC,204.0,147.3,152.98,31207.92,0.33
2025-03-31,1571235.89,1604894.59,2.1,CGPOWER,47.0,649.25,615.0,28905.0,16.75
2025-03-31,1571235.89,1604894.59,2.1,GLENMARK,21.0,1468.15,1509.2,31693.2,8.57
2025-03-31,1571235.89,1604894.59,2.1,HDFCBANK,18.0,1749.2,1767.85,31821.3,-0.49
2025-03-31,1571235.89,1604894.59,2.1,MAXHEALTH,28.0,1083.45,1083.6,30340.8,1.48
2025-03-31,1571235.89,1604894.59,2.1,MFSL,28.0,1105.0,1141.75,31969.0,-1.14
2025-03-31,1571235.89,1604894.59,2.1,UPL,47.0,645.95,634.75,29833.25,4.91
2025-03-31,1571235.89,1604894.59,2.1,VBL,56.0,543.55,538.75,30170.0,4.86
2025-03-31,1571235.89,1604894.59,2.1,CHAMBLFERT,51.0,589.95,621.4,31691.4,1.76
2025-03-31,1571235.89,1604894.59,2.1,HAL,9.0,3723.05,4223.7,38013.3,-2.58
2025-03-31,1571235.89,1604894.59,2.1,HDFCAMC,8.0,3968.7,3976.55,31812.4,5.96
2025-03-31,1571235.89,1604894.59,2.1,LTF,205.0,146.6,150.9,30934.5,-1.34
2025-03-31,1571235.89,1604894.59,2.1,ADANIENT,13.0,2327.2,2335.25,30358.25,4.92
2025-03-31,1571235.89,1604894.59,2.1,LT,9.0,3379.0,3436.8,30931.2,9.61
2025-04-01,1584275.52,1604894.59,1.28,NAVINFLUOR,8.0,4121.1,4246.75,33974.0,6.61
2025-04-01,1584275.52,1604894.59,1.28,NTPC,91.0,332.35,351.75,32009.25,0.89
2025-04-01,1584275.52,1604894.59,1.28,CHOLAFIN,21.0,1458.75,1460.25,30665.25,4.98
2025-04-01,1584275.52,1604894.59,1.28,HINDALCO,44.0,681.95,661.2,29092.8,17.62
2025-04-01,1584275.52,1604894.59,1.28,INDIGO,7.0,4765.0,5068.25,35477.75,2.88
2025-04-01,1584275.52,1604894.59,1.28,JINDALSTEL,33.0,915.65,909.55,30015.15,14.06
2025-04-01,1584275.52,1604894.59,1.28,JSWSTEEL,30.0,1011.75,1055.9,31677.0,8.05
2025-04-01,1584275.52,1604894.59,1.28,TATASTEEL,200.0,150.36,154.69,30938.0,15.42
2025-04-01,1584275.52,1604894.59,1.28,BERGEPAINT,60.0,507.0,505.1,30306.0,4.81
